web-scraper-order,web-scraper-start-url,app,app-href,title,developer-link,developer,developer-website,faq-link,app-category,rating,reviews,image-src
"1586361804-1399","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=93&pricing=all&requirements=off&sort_by=installed","UpliftHero — One Click Upsell","https://apps.shopify.com/uplifthero?surface_detail=all&surface_inter_position=93&surface_intra_position=13&surface_type=category","UpliftHero — One Click Upsell","https://apps.shopify.com/partners/sfcl","Shoptimized","https://shoptimized.net/privacy-policy/","https://shoptimized.net/","Sales and conversion optimization","4.4 of 5 stars","(10 reviews)","https://apps.shopifycdn.com/listing_images/824b55b17728c336e5e2e6aa0234a1a2/icon/175ce0fa7e52d50c3a56af68d07498c0.png?height=84&width=84"
"1586366067-2209","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=59&pricing=all&requirements=off&sort_by=installed","Product Review Ali Reviews App","https://apps.shopify.com/import-reviews?surface_detail=all&surface_inter_position=59&surface_intra_position=19&surface_type=category","Product Review Ali Reviews App","https://apps.shopify.com/partners/shopoe","YouNet","null","http://dev.younet.network/policy.html","Store design","4.2 of 5 stars","(5 reviews)","https://apps.shopifycdn.com/listing_images/f86381e61f61a92c3a12a65247b9be09/icon/19f83058fcee8e56d578a95d1159bdb7.png?height=84&width=84"
"1586363031-1675","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=82&pricing=all&requirements=off&sort_by=installed","Related Products Pro","https://apps.shopify.com/related-products-pro?surface_detail=all&surface_inter_position=82&surface_intra_position=1&surface_type=category","Related Products Pro","https://apps.shopify.com/partners/developer-28f4da8beca71000","app1pro","http://app1pro.com/privacy_policy.html","https://app1pro.com","Sales and conversion optimization","3.5 of 5 stars","(6 reviews)","https://apps.shopifycdn.com/listing_images/e234bcdbc8c75f9df91a5e31da93cb69/icon/cd23bf563a2c25b612d07c7dcb1c6104.png?height=84&width=84"
"1586368275-3220","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=17&pricing=all&requirements=off&sort_by=installed","Smart Product Filter & Search","https://apps.shopify.com/smart-product-filter?surface_detail=all&surface_inter_position=17&surface_intra_position=16&surface_type=category","Smart Product Filter & Search","https://apps.shopify.com/partners/globo","Globo","https://globosoftware.net","https://globosoftware.net/kbtopic/smart-product-filter/","Store design","4.5 of 5 stars","(210 reviews)","https://apps.shopifycdn.com/listing_images/f44b43e81ef89598c0de05c8ea6dcf80/icon/f28532dcde6a5840ca8c96069b7bfe90.png?height=84&width=84"
"1586367794-3003","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=26&pricing=all&requirements=off&sort_by=installed","SMS & Messenger marketing Tobi","https://apps.shopify.com/tobi?surface_detail=all&surface_inter_position=26&surface_intra_position=17&surface_type=category","SMS & Messenger marketing Tobi","https://apps.shopify.com/partners/facebook-bot","Tobi - Clever messenger Bot","https://tobibots.com/","https://help.tobi.ai/","Sales and conversion optimization","4.8 of 5 stars","(719 reviews)","https://apps.shopifycdn.com/listing_images/54bb080fd33e1c94ebd0794548e730b7/icon/09e1c381e8d0bc5e06eaea8e4456d539.png?height=84&width=84"
"1586361964-1473","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=90&pricing=all&requirements=off&sort_by=installed","Zestard Gift Wrap","https://apps.shopify.com/zestard-gift-wrap?surface_detail=all&surface_inter_position=90&surface_intra_position=11&surface_type=category","Zestard Gift Wrap","https://apps.shopify.com/partners/zestard-technologies","Zestard Technologies Pvt Ltd","https://www.zestardshop.com/privacy-policy/","https://www.zestard.com","Store design","5.0 of 5 stars","(6 reviews)","https://apps.shopifycdn.com/listing_images/683afe586e88d50a07a951bb2b89bd4b/icon/362ef963fd5234b9fca8b63412a8d5b4.jpg?height=84&quality=90&width=84"
"1586367900-3052","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=24&pricing=all&requirements=off&sort_by=installed","Notify Me","https://apps.shopify.com/mps-notify-me?surface_detail=all&surface_inter_position=24&surface_intra_position=16&surface_type=category","Notify Me","https://apps.shopify.com/partners/makeprosimp","MakeProSimp","https://makeprosimp.com","https://support.makeprosimp.com/notify-me/faqs-notify-me/","Inventory management","4.8 of 5 stars","(131 reviews)","https://apps.shopifycdn.com/listing_images/05f32f7e69324af77f8ec14a7aa05a9b/icon/5d15cbbc62fc9094acd0b5d144bcd562.jpg?height=84&quality=90&width=84"
"1586362478-1617","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=84&pricing=all&requirements=off&sort_by=installed","Multi‑Admin Multiple Stores","https://apps.shopify.com/multi-admin-sync-multiple-stores?surface_detail=all&surface_inter_position=84&surface_intra_position=11&surface_type=category","Multi‑Admin Multiple Stores","https://apps.shopify.com/partners/multify","Multify","http://www.multify.io","http://www.multify.io/help/multi-admin/","Orders and shipping","3.8 of 5 stars","(12 reviews)","https://apps.shopifycdn.com/listing_images/ffdbd6a2724d89ee69c4430ddc354505/icon/4b0b70927703fa58edb52a0d8ff64e5f.jpg?height=84&quality=90&width=84"
"1586368057-3119","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=21&pricing=all&requirements=off&sort_by=installed","Correios ‑ SEDEX ‑ PAC","https://apps.shopify.com/correios-sedex-pac?surface_detail=all&surface_inter_position=21&surface_intra_position=21&surface_type=category","Correios ‑ SEDEX ‑ PAC","https://apps.shopify.com/partners/shopify-apps-brasil","Gadol Apps","null","https://www.gadolapps.com","Orders and shipping","4.9 of 5 stars","(208 reviews)","https://apps.shopifycdn.com/listing_images/df07f16dbdfe691a3a60a246b30a8759/icon/6386355c94006cc45230a7739247453d.jpg?height=84&quality=90&width=84"
"1586369015-3559","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=3&pricing=all&requirements=off&sort_by=installed","Sales Pop ‑ Popup Notification","https://apps.shopify.com/shoppop?surface_detail=all&surface_inter_position=3&surface_intra_position=13&surface_type=category","Sales Pop ‑ Popup Notification","https://apps.shopify.com/partners/carlsapps","CartKit","http://www.shop-pop.com/privacy","https://www.shop-pop.com/","Store design","4.7 of 5 stars","(6959 reviews)","https://apps.shopifycdn.com/listing_images/15323799e5eda63156274a76cfd4e2a8/icon/6124eb902e3f65dad989b5f4d1978401.png?height=84&width=84"
"1586365580-1986","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=69&pricing=all&requirements=off&sort_by=installed","Easy FAQ | Fast & Flexible","https://apps.shopify.com/faqs-plus?surface_detail=all&surface_inter_position=69&surface_intra_position=2&surface_type=category","Easy FAQ | Fast & Flexible","https://apps.shopify.com/partners/avocados-lab","Avocados Lab","null","http://bit.ly/faq-plus-privacy-policy","Store design","5.0 of 5 stars","(14 reviews)","https://apps.shopifycdn.com/listing_images/be8e18fe7fd62b265563360c2986633d/icon/6f36a5a3b5584d2b2e794ffc30e8abd8.jpg?height=84&quality=90&width=84"
"1586363418-1718","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=80&pricing=all&requirements=off&sort_by=installed","Jewelry Solution","https://apps.shopify.com/jewelry-store?surface_detail=all&surface_inter_position=80&surface_intra_position=6&surface_type=category","Jewelry Solution","https://apps.shopify.com/partners/unique-diamond","Unique Diamond Technologies","https://udt.llc/","https://udt.llc/#jewelrystoreappfaq","Store design","3.4 of 5 stars","(5 reviews)","https://apps.shopifycdn.com/listing_images/1e5c738bea3a33e56fb828b6f545c0ac/icon/5955e3d3a6e1707191d07ad13a85c9d8.png?height=84&width=84"
"1586365943-2152","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=62&pricing=all&requirements=off&sort_by=installed","GrowthHero Affiliate Marketing","https://apps.shopify.com/growthhero?surface_detail=all&surface_inter_position=62&surface_intra_position=4&surface_type=category","GrowthHero Affiliate Marketing","https://apps.shopify.com/partners/the-fundamental-toolbox","The Fundamental Toolbox","https://www.growthhero.io/privacy-policy/","https://www.growthhero.io/","Marketing","5.0 of 5 stars","(27 reviews)","https://apps.shopifycdn.com/listing_images/edee7ef24f23251a84dfea7c79f8effd/icon/613064ac0534bd7ae6ce806ff7959e54.png?height=84&width=84"
"1586365754-2065","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=65&pricing=all&requirements=off&sort_by=installed","Enorm Product Slider","https://apps.shopify.com/product-slider-by-enormapps?surface_detail=all&surface_inter_position=65&surface_intra_position=19&surface_type=category","Enorm Product Slider","https://apps.shopify.com/partners/enormapps","enormapps","https://www.enormapps.com/privacy.php","https://www.enormapps.com","Store design","4.7 of 5 stars","(55 reviews)","https://apps.shopifycdn.com/listing_images/ec310e7e7f948782bed744fdc87af9cb/icon/861ffde498a279d1bd16face30345fbc.jpg?height=84&quality=90&width=84"
"1586365896-2131","https://apps.shopify.com/browse/all?app_integration_kit=off&app_integration_pos=off&page=63&pricing=all&requirements=off&sort_by=installed","Bundlo: Products Bundle","https://apps.shopify.com/bundlifiy-bundle-products?surface_detail=all&surface_inter_position=63&surface_intra_position=1&surface_type=category","Bundlo: Products Bundle","https://apps.shopify.com/partners/tech-brothers","Tech Brothers","null","null","Sales and conversion optimization","4.2 of 5 stars","(6 reviews)","https://apps.shopifycdn.com/listing_images/64a20a0bc6c8efc200d656c5f8bf5986/icon/e621ba9a38ccb07fa7f7d4d9164a2014.png?height=84&width=84"
